년도,분기,상권유형,상권,추정매출_금액,추정매출_건수,추정매출_금액_주중주말_주중,추정매출_금액_주중주말_주말,추정매출_금액_요일별_월,추정매출_금액_요일별_화,추정매출_금액_요일별_수,추정매출_금액_요일별_목,추정매출_금액_요일별_금,추정매출_금액_요일별_토,추정매출_금액_요일별_일,추정매출_금액_시간대별_00-06,추정매출_금액_시간대별_06-11,추정매출_금액_시간대별_11-14,추정매출_금액_시간대별_14-17,추정매출_금액_시간대별_17-21,추정매출_금액_시간대별_21-24,추정매출_금액_성별_남성,추정매출_금액_성별_여성,추정매출_금액_연령대별_10대,추정매출_금액_연령대별_20대,추정매출_금액_연령대별_30대,추정매출_금액_연령대별_40대,추정매출_금액_연령대별_50대,추정매출_금액_연령대별_60이상,추정매출_건수_주중주말_주중,추정매출_건수_주중주말_주말,추정매출_건수_요일별_월,추정매출_건수_요일별_화,추정매출_건수_요일별_수,추정매출_건수_요일별_목,추정매출_건수_요일별_금,추정매출_건수_요일별_토,추정매출_건수_요일별_일,추정매출_건수_시간대별_00-06,추정매출_건수_시간대별_06-11,추정매출_건수_시간대별_11-14,추정매출_건수_시간대별_14-17,추정매출_건수_시간대별_17-21,추정매출_건수_시간대별_21-24,추정매출_건수_성별_남성,추정매출_건수_성별_여성,추정매출_건수_연령대별_10대,추정매출_건수_연령대별_20대,추정매출_건수_연령대별_30대,추정매출_건수_연령대별_40대,추정매출_건수_연령대별_50대,추정매출_건수_연령대별_60이상,소득_금액_월평균,소득_구간,지출_금액,지출_금액_식료품,지출_금액_의류,지출_금액_생활용품,지출_금액_의료,지출_금액_교통,지출_금액_여가,지출_금액_문화,지출_금액_교육,지출_금액_유흥,상주인구,상주인구_성별_남성,상주인구_성별_여성,상주인구_연령대별_10대,상주인구_연령대별_20대,상주인구_연령대별_30대,상주인구_연령대별_40대,상주인구_연령대별_50대,상주인구_연령대별_60이상,상주인구_가구,상주인구_가구_아파트,상주인구_가구_비아파트,생활인구,생활인구_성별_남성,생활인구_성별_여성,생활인구_연령대별_10대,생활인구_연령대별_20대,생활인구_연령대별_30대,생활인구_연령대별_40대,생활인구_연령대별_50대,생활인구_연령대별_60이상,생활인구_시간대별_00-06,생활인구_시간대별_06-11,생활인구_시간대별_11-14,생활인구_시간대별_14-17,생활인구_시간대별_17-21,생활인구_시간대별_21-24,생활인구_요일별_월,생활인구_요일별_화,생활인구_요일별_수,생활인구_요일별_목,생활인구_요일별_금,생활인구_요일별_토,생활인구_요일별_일,직장인구,직장인구_성별_남성,직장인구_성별_여성,직장인구_연령대별_10대,직장인구_연령대별_20대,직장인구_연령대별_30대,직장인구_연령대별_40대,직장인구_연령대별_50대,직장인구_연령대별_60이상,아파트_단지수,아파트_면적_평균,아파트_시가_평균,상권변화지표,상권변화지표_영업개월평균_운영_상권,상권변화지표_영업개월평균_폐업_상권,상권변화지표_영업개월평균_운영_서울,상권변화지표_영업개월평균_폐업_서울
2017,2,D,2120234,103088515,517,103088515,0,19597316,78591870,4899329,0,0,0,0,0,0,0,93289857,0,9798658,4899329,88390528,0,9798658,68793212,9798658,4899329,0,517,0,196,223,98,0,0,0,0,0,0,0,419,0,98,98,321,0,98,125,98,98,0,3907689.0,8.0,1728105585.0,400840593.0,216976878.0,131843962.0,201812577.0,309822344.0,75442243.0,49530217.0,267536186.0,74300585.0,2679,1409,1270,292,396,461,446,558,526,1362,19,1343,1485051,743600,741449,137692,212123,295220,263046,260783,316185,276311,306814,227020,223785,283257,167864,220302,223890,226693,225176,227778,191603,169607,10192,6083,4109,52,1910,2869,2503,1776,1082,16,62,202384134,LL,94,46,98,51
2017,2,D,2120239,1329757,6,1329757,0,0,0,1329757,0,0,0,0,0,1329757,0,0,0,0,0,1329757,0,0,0,0,0,1329757,6,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,6,3314016.0,7.0,2138519275.0,522629693.0,261092222.0,155931117.0,259449689.0,367869198.0,79349323.0,62634793.0,337102739.0,92460501.0,4070,2009,2061,586,658,720,690,687,729,1832,122,1710,1830162,888069,942094,289810,256241,285546,274133,297588,426845,387211,394701,252160,248921,330109,217060,272544,267653,269570,270590,268285,243334,238185,4598,2773,1825,12,711,1316,1216,815,528,62,61,202559358,LL,96,45,98,51
2017,2,D,2120243,617269568,1991,617269568,0,0,219031137,398238431,0,0,0,0,0,398238431,0,219031137,0,0,0,617269568,0,0,0,0,0,617269568,1991,0,0,995,996,0,0,0,0,0,995,0,996,0,0,0,1991,0,0,0,0,0,1991,3579913.0,7.0,1502188350.0,388661162.0,186316063.0,116032174.0,185234683.0,253866932.0,58788109.0,47805229.0,199920626.0,65563372.0,3922,1930,1992,276,611,935,688,674,738,2549,644,1905,1641909,755105,886802,162899,292877,269942,240218,261545,414430,270013,278996,240010,272270,376095,204526,224379,228601,230964,228304,243452,251153,235053,4393,2013,2380,17,835,1083,1065,793,600,16,72,240043646,LL,84,48,98,51
2017,2,D,2120246,467930157,1991,467930157,0,219031137,0,248899020,0,0,0,0,0,0,0,467930157,0,0,219031137,248899020,0,0,0,219031137,0,248899020,1991,0,995,0,996,0,0,0,0,0,0,0,1991,0,0,995,996,0,0,0,995,0,996,2970289.0,6.0,3219549333.0,755990353.0,397485365.0,265516910.0,354097487.0,543142510.0,143127178.0,100049784.0,527767090.0,132372656.0,5179,2567,2612,420,1156,1170,807,792,834,3183,253,2930,2719387,1311781,1407605,236572,443374,501235,446077,456220,635909,650883,544876,346845,346701,477140,352942,385176,387171,388013,392127,391758,389305,385837,4696,2379,2317,10,585,1087,1105,1056,853,49,47,155823458,LL,91,44,98,51
2017,2,R,2130004,1855162578,2811,1855162578,0,0,1855162578,0,0,0,0,0,0,0,0,1855162578,0,0,0,1855162578,0,0,0,0,0,1855162578,2811,0,0,2811,0,0,0,0,0,0,0,0,2811,0,0,0,2811,0,0,0,0,0,2811,2813772.0,6.0,204201696.0,49111831.0,26393618.0,17425378.0,26174598.0,37047774.0,11291988.0,5843139.0,22445806.0,8467564.0,358,178,180,57,35,50,52,47,117,145,145,0,118879,73709,45168,5572,22165,16936,15557,15940,42710,15571,16253,19886,22088,30243,14837,16800,17213,17813,17505,18696,17462,13389,438,319,119,0,39,120,98,83,98,1,85,152174497,HH,186,84,98,51
2017,2,R,2130035,4253527,26,4253527,0,0,4253527,0,0,0,0,0,0,0,4253527,0,0,0,4253527,0,0,0,0,0,4253527,0,26,0,0,26,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,0,0,26,0,2604964.0,6.0,162846038.0,48783732.0,20067315.0,13402807.0,23887094.0,25121835.0,5959844.0,5613108.0,12624824.0,7385479.0,304,196,108,21,34,33,39,65,112,204,24,180,673066,404099,268967,18581,68055,90745,119237,149186,227263,64211,132172,150339,154063,128684,43597,107327,108382,111731,111113,110354,82548,41611,2809,1836,973,6,256,596,753,719,479,1,34,62500000,HH,158,72,98,51
2017,2,R,2130068,1594000000,2167,1594000000,0,953582597,640417403,0,0,0,0,0,0,568176297,1025823703,0,0,0,1594000000,0,0,0,0,568176297,953582597,72241106,2167,0,722,1445,0,0,0,0,0,0,722,1445,0,0,0,2167,0,0,0,0,723,722,722,2436057.0,5.0,1165356287.0,315254779.0,143129423.0,88566993.0,158685523.0,195588148.0,45417447.0,35858784.0,132581683.0,50273507.0,1745,890,855,203,264,237,266,308,467,830,0,830,694474,353289,341186,79830,89334,116422,115845,114250,178794,142137,154392,101786,101137,120926,74099,103113,101956,104620,104662,104603,93265,82256,3094,2112,982,6,351,865,888,629,355,8,57,168853889,HH,117,78,98,51
2017,2,R,2130086,179583965,236,179583965,0,0,56905402,71131753,51546810,0,0,0,0,23710584,56905402,98967979,0,0,132162796,23710584,0,0,0,0,132162796,23710584,236,0,0,47,142,47,0,0,0,0,47,47,142,0,0,141,47,0,0,0,0,141,47,2429243.0,5.0,593368778.0,189671250.0,71682756.0,49675940.0,86079927.0,84869473.0,18869623.0,22177239.0,43611519.0,26731051.0,2208,1164,1044,137,330,287,304,398,752,1435,0,1435,1121950,554415,567535,90494,155792,139362,154757,175773,405772,184197,236645,190881,194040,203755,112430,167092,164088,165635,164254,165628,158232,137020,1755,1080,675,3,156,302,470,484,340,3,41,129669697,HH,126,62,98,51
2017,2,D,2120196,1450000000,2214,1450000000,0,1070612134,379387866,0,0,0,0,0,0,0,0,648022752,801977248,0,725000000,648022752,0,0,0,0,345612134,1027410617,2214,0,1429,785,0,0,0,0,0,0,0,0,785,1429,0,1036,785,0,0,0,0,393,1429,3708121.0,7.0,415958077.0,108825217.0,50886660.0,32226839.0,51348521.0,69477149.0,14970700.0,13616131.0,56488422.0,18118438.0,1455,703,752,125,177,311,269,227,346,916,0,916,845436,431957,413478,47009,175889,227739,153476,95592,145731,140587,168928,146277,144537,159588,85518,127921,128292,134768,134892,132193,99579,87792,9964,5834,4130,36,2006,3198,2552,1409,763,27,86,424761747,LL,97,44,98,51
2017,2,D,2120191,758474015,1508,758474015,0,0,729587785,28886230,0,0,0,0,0,0,28886230,0,729587785,0,758474015,0,0,0,0,729587785,28886230,0,1508,0,0,1459,49,0,0,0,0,0,0,49,0,1459,0,1508,0,0,0,0,1459,49,0,3437290.0,7.0,3067737357.0,692047150.0,391219707.0,261397711.0,332847685.0,543140887.0,141698762.0,96232771.0,475928640.0,133224044.0,4718,2169,2549,350,780,1229,942,605,812,3019,88,2931,1892720,949042,943680,90644,461495,522359,309126,187289,321809,337447,390747,311686,312067,348244,192528,289346,286081,298807,297124,290831,229717,200814,20396,11008,9388,76,4889,6339,4199,2181,2712,77,66,254556461,LL,92,50,98,51
2017,2,D,2120187,786986106,920,786986106,0,0,0,371983787,415002319,0,0,0,0,0,0,0,786986106,0,415002320,0,0,0,0,415002320,0,0,920,0,0,0,460,460,0,0,0,0,0,0,0,920,0,460,0,0,0,0,460,0,0,3381604.0,7.0,3593136143.0,844690608.0,463067643.0,302831201.0,396700850.0,620172410.0,154788015.0,119948031.0,527055206.0,163882179.0,5266,2528,2738,314,1073,1408,843,646,982,3546,213,3333,3661088,1849172,1811915,209549,1154099,961613,529106,348054,458666,649122,681571,537096,569146,776842,447310,524431,533304,546307,549419,571501,516611,419515,14707,8135,6572,45,3660,5145,3239,1616,1002,58,46,185273974,LL,83,43,98,51
2017,2,D,2120141,1028396,1028,1028396,0,0,0,0,1028396,0,0,0,0,1028396,0,0,0,0,1028396,0,0,0,0,1028396,0,0,1028,0,0,0,0,1028,0,0,0,0,1028,0,0,0,0,1028,0,0,0,0,1028,0,0,3051286.0,7.0,1104011246.0,257952262.0,141513801.0,92676601.0,127376530.0,205033001.0,47230547.0,34863439.0,146992450.0,50372615.0,1405,743,662,136,240,347,185,212,285,790,119,671,318331,156370,161961,37297,45144,55563,48663,49020,82644,78558,69707,41782,40498,51080,36707,45864,45713,45172,45612,44795,45965,45211,818,547,271,7,81,211,224,159,136,9,32,117426752,HL,110,47,98,51
2017,2,D,2120114,54006211,72,54006211,0,0,0,0,32111801,21894410,0,0,0,21894410,0,32111801,0,0,54006211,0,0,0,0,21894410,32111801,0,72,0,0,0,0,36,36,0,0,0,36,0,36,0,0,72,0,0,0,0,36,36,0,6318003.0,9.0,4117221138.0,931677474.0,502372716.0,283700603.0,460861401.0,732742873.0,158278618.0,113213671.0,758778273.0,175595509.0,10554,4999,5555,2683,1274,1276,2412,1585,1324,3751,110,3641,1544088,696925,847163,287185,202010,223301,312764,226831,291995,298776,295375,219064,236466,310476,183932,217432,220604,220810,218255,221868,225580,219538,12258,7748,4510,47,1736,3360,3637,2494,984,8,152,714250377,LL,79,47,98,51
2017,2,D,2120122,291977384,1164,291977384,0,57407744,53774901,75586672,32590401,72617666,0,0,0,156624114,41473056,76313540,17566674,0,108728323,12890594,0,1272248,2232949,43595450,14702350,59815919,1164,0,200,277,278,175,234,0,0,0,431,205,393,135,0,282,142,0,34,81,85,94,130,2846062.0,6.0,2820477599.0,690149563.0,341634283.0,210828411.0,336598416.0,477298609.0,115413522.0,84188651.0,450175746.0,114190398.0,4596,2230,2366,501,986,1129,726,591,663,2752,110,2642,1455918,711303,744614,171604,251175,277563,216061,216401,323114,329522,298794,190407,188942,260699,187554,204859,205332,203868,208493,206906,213078,213383,3153,1829,1324,3,343,698,838,695,576,61,47,113546939,LL,87,44,98,51
2017,2,D,2120127,85525095,126,85525095,0,0,0,0,0,85525095,0,0,0,68971851,0,0,16553244,0,68971851,16553244,0,0,0,16553244,0,68971851,126,0,0,0,0,0,126,0,0,0,63,0,0,63,0,63,63,0,0,0,63,0,63,3118322.0,7.0,2784722623.0,612273386.0,336902390.0,229339588.0,292210118.0,479947911.0,127613419.0,81602099.0,516141146.0,108692566.0,5454,2580,2874,476,1468,1673,884,473,480,3776,83,3693,748650,375540,373109,95764,151519,164336,118314,91137,127578,227698,162487,78291,74091,102930,103153,109134,107411,107541,107777,106294,104510,105984,8806,6303,2503,15,1345,2387,2048,1676,1335,22,43,140971030,LL,84,43,98,51
2017,2,D,2120128,268251899,12104,268251899,0,109498171,142366246,8193741,0,8193741,0,0,0,64525708,8193741,195532450,0,0,93110690,16387481,0,0,0,0,0,109498171,12104,0,2793,7449,931,0,931,0,0,0,7449,931,3724,0,0,931,1862,0,0,0,0,0,2793,5087817.0,9.0,1507749226.0,381768682.0,178873201.0,100160304.0,178462603.0,249368731.0,53675826.0,44276350.0,258729248.0,62434281.0,3126,1461,1665,404,584,820,493,507,318,1470,589,881,795439,352910,442530,81045,164302,185351,121412,100426,142905,132158,137620,113678,131542,184921,95520,108227,111359,112120,111896,116271,123895,111670,7584,3020,4564,31,1844,2860,1627,788,434,3,106,557533211,LL,62,41,98,51
2017,2,D,2120130,296574484,2132,277948262,18626222,37914489,65817245,44230969,83127145,46858414,0,18626222,0,30838753,96343649,165391065,4001017,0,35374236,47962508,0,5593129,26804293,12409695,28975893,9553737,2108,24,368,406,405,522,407,0,24,0,178,620,1078,256,0,584,328,0,101,177,178,278,178,2772339.0,6.0,798884160.0,218164640.0,104996057.0,73893149.0,94272535.0,135888347.0,28659039.0,30367989.0,71349559.0,41292845.0,2134,1199,935,67,676,697,284,221,189,1759,0,1759,1339482,743506,595976,49365,368976,353083,204429,162315,201313,289003,261774,168737,172144,262365,185458,193585,199108,202595,203089,206181,177118,157807,2085,1035,1050,9,404,466,495,398,313,4,68,209217949,LL,90,51,98,51
2017,2,D,2120134,603831536,1232,603831536,0,0,603831536,0,0,0,0,0,0,0,61615463,542216073,0,0,61615463,0,0,0,0,0,0,61615463,1232,0,0,1232,0,0,0,0,0,0,0,616,616,0,0,616,0,0,0,0,0,0,616,2610035.0,6.0,1589434851.0,414420691.0,194258277.0,117986356.0,206174086.0,264115507.0,65616719.0,48113487.0,212905108.0,65844620.0,3257,1688,1569,290,542,627,498,598,702,1916,0,1916,645371,312068,333304,61409,87883,115095,100886,121561,158538,123996,131477,90960,93990,127415,77535,91174,92417,91413,91357,91326,94428,93256,3284,2262,1022,6,266,465,537,572,1438,34,47,134889487,HL,112,46,98,51
2017,2,D,2120138,470530301,550,470530301,0,0,134530301,329660378,6339622,0,0,0,0,0,0,267662376,202867925,0,261322754,202867925,0,0,337398226,126792453,0,0,550,0,0,204,231,115,0,0,0,0,0,0,435,115,0,319,115,0,0,319,115,0,0,3180228.0,7.0,753529457.0,214438955.0,91808094.0,58284224.0,95949544.0,116714461.0,24361948.0,26385617.0,91477806.0,34108808.0,1752,828,924,154,329,306,237,250,476,1063,51,1012,350159,165821,184337,48775,60059,68165,50291,46357,76513,91551,75523,44044,43525,55101,40416,51280,51326,51144,51997,49874,47609,46928,14422,6924,7498,108,4000,4435,3369,1661,849,6,62,170729268,LH,78,53,98,51
2017,2,D,2120146,558697675,234,558697675,0,0,558697675,0,0,0,0,0,0,0,85953488,472744187,0,0,558697675,0,0,0,257860465,0,171906977,128930233,234,0,0,234,0,0,0,0,0,0,0,39,195,0,0,234,0,0,0,117,0,78,39,3256259.0,7.0,604757915.0,153223204.0,79261838.0,55431779.0,67632910.0,103808494.0,28121917.0,21612651.0,67672009.0,27993113.0,1363,792,571,58,459,464,139,109,134,1078,22,1056,566667,316216,250451,32125,115442,138855,99088,82342,98816,119218,128288,83479,83632,91074,60975,83609,84749,87563,87204,88028,72130,63383,5615,3648,1967,7,696,1261,1454,1154,1043,11,36,108783378,HH,126,58,98,51
2017,2,D,2120186,218876335,1459,218876335,0,218876335,0,0,0,0,0,0,0,0,0,0,218876335,0,0,218876335,0,0,0,0,218876335,0,1459,0,1459,0,0,0,0,0,0,0,0,0,0,1459,0,0,1459,0,0,0,0,1459,0,3662494.0,7.0,2449774865.0,571678916.0,305042646.0,192162127.0,270840719.0,436228862.0,92993719.0,75865745.0,395763420.0,109198711.0,3622,1616,2006,474,574,741,675,460,698,1967,72,1895,2232280,980742,1251538,183314,633875,535753,321147,194879,363314,333000,362387,359333,401452,518158,257952,318739,324804,334816,334098,348227,310352,261245,9712,4590,5122,45,3233,3148,1832,882,572,63,60,246888577,LL,81,45,98,51
2017,2,D,2120147,5149334659,16975,4100659463,1048675196,350867079,1568210887,800343965,289843797,1091393735,632343751,416331445,0,97960340,1522899404,2733650747,794824168,0,2370998771,2705484105,0,0,195920680,280454909,2615864343,1984242945,15461,1514,2793,4187,4312,2354,1815,1024,490,0,490,3456,9870,3159,0,9285,7027,0,0,490,2670,7153,5999,3058277.0,7.0,727610052.0,175724232.0,90654796.0,56847197.0,87215939.0,124059243.0,32796190.0,21595932.0,108532283.0,30184240.0,1387,655,732,173,280,317,217,166,234,743,35,708,554150,272005,282145,86327,97840,96464,87106,71795,114618,142955,112211,68205,68257,91841,70682,80447,77499,80327,80837,80987,77429,76624,2547,1432,1115,28,391,554,494,502,578,17,61,172045918,HH,100,52,98,51
2017,2,D,2120157,41951262,373,41951262,0,8799550,11153962,5616877,6266448,10114425,0,0,0,2773600,13310583,19955759,5911320,0,13084694,4504290,0,2398243,3671536,4715569,2868002,3935634,373,0,73,71,76,57,96,0,0,0,35,98,200,40,0,148,80,0,36,45,35,58,53,2678743.0,6.0,3525905591.0,945020180.0,461957249.0,280296982.0,425027527.0,490278656.0,124919985.0,143062868.0,480760456.0,174581688.0,7232,3673,3559,325,2613,2066,812,605,811,5503,206,5297,3825538,1915386,1910152,280386,1305038,746731,434452,381735,677197,710793,701586,476853,518167,858650,559489,511756,520489,521213,519543,546418,617202,588918,2111,929,1182,2,420,400,493,414,382,46,38,117819203,LL,96,46,98,51
2017,2,D,2120161,1243617687,1244,1243617687,0,0,0,0,0,1243617687,0,0,0,0,1243617687,0,0,0,1243617687,0,0,0,0,0,0,1243617687,1244,0,0,0,0,0,1244,0,0,0,0,1244,0,0,0,1244,0,0,0,0,0,0,1244,3333294.0,7.0,694970540.0,168889311.0,84540937.0,51660508.0,82907317.0,115890197.0,27231922.0,20414920.0,114436266.0,28999162.0,1379,630,749,266,201,256,269,185,202,558,0,558,570671,271693,298979,65431,81228,89485,96639,80295,157592,95223,115232,77165,84999,126444,71609,80989,80578,81995,81471,83240,83557,78839,1545,1017,528,0,292,576,372,218,87,36,59,221530974,HH,113,56,98,51
2017,2,D,2120164,10253023523,14576,10253023523,0,2397646328,136797946,5480320993,1826620801,411637455,0,0,0,900764291,2287248293,7063767321,1243618,0,3924271328,5484100419,0,0,1987252491,1358097946,4751863182,1311158128,14576,0,3411,1244,5263,2170,2488,0,0,0,3093,3414,6825,1244,0,5263,7146,0,0,2170,2169,3732,4338,3749028.0,8.0,1710394105.0,406094653.0,210466461.0,128822216.0,202923335.0,300716436.0,68484866.0,49838052.0,269891268.0,73156818.0,3230,1542,1688,453,432,587,536,500,722,1535,18,1517,1090132,507800,582332,140390,162756,193675,166247,146592,280475,209267,222616,158351,162491,212291,125116,162424,161265,161327,162560,159368,145769,137420,9742,5358,4384,61,2043,2929,2436,1532,741,64,65,262648191,HH,103,51,98,51
2017,2,D,2120166,3498000000,5599,3498000000,0,634414035,1265501755,542357894,246526316,809200000,0,0,0,0,809200000,2146442106,542357894,0,1612301754,1885698246,0,0,0,2074701754,0,1423298246,5599,0,1977,822,822,822,1156,0,0,0,0,1156,3621,822,0,1978,3621,0,0,0,1978,0,3621,3687987.0,7.0,1869760370.0,439246560.0,231412926.0,138948945.0,221810806.0,330140653.0,76928165.0,53874181.0,297785054.0,79613080.0,3209,1543,1666,407,414,614,574,481,719,1655,43,1612,1315787,616576,699211,189770,213463,214410,185379,176159,336608,287555,261748,184165,186071,240976,155271,196936,194683,194817,195694,193846,174099,165710,6312,3617,2695,57,1325,1722,1336,933,939,52,66,263417779,HL,107,51,98,51
2017,2,D,2120181,547191782,1244,547191782,0,547191782,0,0,0,0,0,0,0,0,0,547191782,0,0,0,547191782,0,0,0,0,0,547191782,1244,0,1244,0,0,0,0,0,0,0,0,0,1244,0,0,0,1244,0,0,0,0,0,1244,3396012.0,7.0,761156276.0,186242667.0,95882960.0,60542942.0,91058499.0,134819746.0,31418299.0,23722043.0,103738410.0,33730710.0,1014,473,541,100,148,228,157,147,234,562,0,562,501836,259063,242773,40304,85809,119092,89194,66478,100962,95470,105309,78033,78313,90036,54676,76945,75423,78527,78693,76470,58673,57106,7026,4523,2503,27,1252,2228,1643,1069,807,25,45,169650926,HH,110,52,98,51
2017,2,D,2120184,82078767,1244,82078767,0,0,0,0,82078767,0,0,0,0,0,82078767,0,0,0,82078767,0,0,0,0,82078767,0,0,1244,0,0,0,0,1244,0,0,0,0,0,1244,0,0,0,1244,0,0,0,0,1244,0,0,3163721.0,7.0,4603122166.0,1078881884.0,577591331.0,358026464.0,517571889.0,806405325.0,199300068.0,138975354.0,727973318.0,198396533.0,5653,2971,2682,720,923,1184,1071,892,863,2992,40,2952,1563036,818284,744752,161328,245921,336948,297820,227003,294015,361186,326053,214400,213054,261799,186543,237938,233820,237882,236649,232372,195797,188579,19562,11173,8389,88,2897,5182,5394,4072,1929,88,53,226200247,HL,102,44,98,51
2017,3,R,2130115,2074306807,3989,2074306807,0,0,0,0,0,2074306807,0,0,0,877591341,66484193,0,1130231273,0,2007822614,66484193,0,0,0,0,66484193,2007822614,3989,0,0,0,0,0,3989,0,0,0,1329,1330,0,1330,0,2659,1330,0,0,0,0,1329,2660,2291962.0,5.0,980978835.0,277380089.0,117037342.0,72458432.0,141581656.0,151707164.0,39525666.0,29911525.0,112381608.0,38995353.0,2090,1068,1022,252,250,288,322,403,575,1007,64,943,398857,186135,212722,49633,49886,50784,54881,75581,118090,69504,73352,55585,60856,88349,51209,54212,55655,56020,55023,55580,61107,61257,435,178,257,1,78,78,112,107,59,18,55,117071003,HL,112,51,99,51
2017,3,R,2130241,1696852807,2056,1696852807,0,0,0,154259346,0,1542593461,0,0,0,0,154259346,0,1542593461,0,154259346,1542593461,0,0,0,0,0,1696852807,2056,0,0,0,1028,0,1028,0,0,0,0,1028,0,1028,0,1028,1028,0,0,0,0,0,2056,3668504.0,7.0,695625304.0,176743539.0,84356441.0,52384468.0,81632899.0,109551705.0,26270225.0,21866516.0,113706927.0,29112584.0,1260,643,617,190,193,307,214,159,197,570,0,570,313096,159365,153731,34254,61552,64438,51388,42814,58651,64728,65200,44739,44853,55864,37713,45822,48102,48226,48406,45819,39388,37335,4848,3601,1247,3,900,2015,1301,479,150,4,54,140972727,HL,103,45,99,51
2017,3,U,1001491,335104575,1893,335104575,0,104128540,51117647,49224401,0,130633987,0,0,0,9466231,39758170,181751634,104128540,0,9466231,316172113,0,0,18932462,136313725,9466231,160925926,1893,0,189,568,758,0,378,0,0,0,189,568,947,189,0,189,1514,0,0,189,568,189,757,3074615.0,7.0,3597923964.0,892652401.0,452992792.0,300767570.0,434227797.0,622505959.0,158308758.0,113915725.0,466848178.0,155704784.0,5433,2553,2880,400,706,1019,853,900,1555,3331,26,3305,2219674,1083938,1135734,137204,691361,484893,281574,240651,383991,460280,346009,279112,315824,487933,330517,274770,281137,284464,290211,335208,405852,348030,7717,4352,3365,31,1619,2719,1628,1098,622,69,83,365951239,HH,107,57,99,51
2018,1,D,2120046,412727669,3029,412727669,0,73836601,153352941,56797386,49224401,79516340,0,0,0,28398693,96555556,261267973,26505447,0,51117647,295346406,0,0,9466231,111701526,51117647,174178649,3029,0,756,379,569,568,757,0,0,0,189,1136,1515,189,0,757,1704,0,0,189,947,379,946,3191181.0,7.0,2318782256.0,587224750.0,291907757.0,192629196.0,282432571.0,397027137.0,99898948.0,74700726.0,291960365.0,101000806.0,2898,1440,1458,239,462,612,492,451,642,1732,0,1732,1386441,700223,686218,84628,441707,323713,186866,140211,209316,298153,217927,170673,191964,301417,206307,174147,169752,175841,180158,202598,256144,227803,4122,2510,1612,43,1300,1397,692,385,305,32,79,362457910,HH,109,57,102,52
2018,1,D,2120062,53035061,114,53035061,0,0,5011187,4175989,43847885,0,0,0,0,0,0,9187176,43847885,0,48023874,0,0,0,0,0,0,48023874,114,0,0,38,38,38,0,0,0,0,0,0,76,38,0,76,0,0,0,0,0,0,76,2964775.0,6.0,1698409250.0,405193231.0,218920830.0,137947490.0,201700136.0,257286026.0,71922285.0,59078707.0,267737174.0,78623371.0,2980,1642,1338,187,732,651,391,406,613,2229,0,2229,1608798,840532,768266,124182,271591,270158,256959,272784,413123,247443,334060,283067,285969,298171,160089,237758,241454,240964,233726,241759,211240,201899,11409,4972,6437,60,1455,2794,3603,2327,1170,14,41,108297388,HL,105,45,102,52
2018,1,D,2120069,16321934,14,16321934,0,136752,7159541,0,9025641,0,0,0,0,0,458686,6837607,9025641,0,458686,15863248,0,16185182,0,136752,0,0,14,0,2,9,0,3,0,0,0,0,0,8,3,3,0,9,6,0,12,0,3,0,0,3858795.0,8.0,2855149978.0,702601873.0,350273383.0,224725393.0,350200114.0,493894186.0,116514021.0,84435417.0,410380717.0,122124874.0,5792,2800,2992,876,938,997,957,959,1065,2529,0,2529,1919026,881321,1037705,210921,329417,328010,282018,311873,456788,369251,353753,255181,283226,412735,244879,261941,258021,263808,264346,268489,309895,292526,1953,1006,947,23,378,445,409,353,345,13,55,189341877,LL,90,47,102,52
2018,1,D,2120071,116639640,225,116639640,0,30269696,33278246,1363057,46908821,4819820,0,0,0,0,963964,67287141,48388535,0,47989442,68650198,0,1927928,53208355,2609457,58893900,0,225,0,59,67,28,32,39,0,0,0,0,19,151,55,0,60,165,0,20,94,51,60,0,2909154.0,6.0,168850349.0,45442525.0,21335185.0,15140671.0,18942646.0,26760520.0,6077693.0,6412032.0,20810612.0,7928465.0,1037,457,580,83,314,231,132,117,160,686,0,686,666051,306783,359268,74626,157675,108771,99085,89135,136759,138352,137230,92072,94038,123972,80386,95660,98556,97623,95946,95815,91849,90602,827,358,469,2,145,193,205,165,117,9,41,102805141,LL,93,44,102,52
2018,1,D,2120072,156121013,710,156121013,0,156121013,0,0,0,0,0,0,0,0,0,156121013,0,0,156121013,0,0,0,0,0,156121013,0,710,0,710,0,0,0,0,0,0,0,0,0,710,0,0,710,0,0,0,0,0,710,0,2871054.0,6.0,1461874945.0,335944633.0,201587598.0,108781892.0,165332031.0,184792491.0,56413626.0,59447727.0,271662967.0,77911980.0,2800,1145,1655,216,937,580,359,293,415,1904,0,1904,2928606,1259916,1668690,490746,939255,428974,359226,292128,418278,592260,504170,373138,421742,634880,402414,406407,410243,412884,408222,410349,441857,438645,2533,1299,1234,13,661,641,508,372,338,10,35,116222347,LL,94,50,102,52
